Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,2657.389892578125,2665.89990234375,2641.97998046875,2648.719970703125,2648.719970703125,1636850000
2012-01-04,2639.89990234375,2653.179931640625,2627.22998046875,2648.360107421875,2648.360107421875,1670530000
2012-01-05,2642.570068359375,2673.56005859375,2631.22998046875,2669.860107421875,2669.860107421875,1836410000
2012-01-06,2671.169921875,2682.1201171875,2658.830078125,2674.219970703125,2674.219970703125,1683090000
2012-01-09,2682.97998046875,2683.780029296875,2662.9599609375,2676.56005859375,2676.56005859375,1768080000
2012-01-10,2704.419921875,2712.5,2694.330078125,2702.5,2702.5,1809500000
2012-01-11,2695.77001953125,2714.2900390625,2690.72998046875,2710.760009765625,2710.760009765625,1699660000
2012-01-12,2716.8701171875,2726.429931640625,2697.320068359375,2724.699951171875,2724.699951171875,1669550000
2012-01-13,2707.409912109375,2712.929931640625,2689.580078125,2710.669921875,2710.669921875,1655960000
2012-01-17,2736.340087890625,2742.72998046875,2721.030029296875,2728.080078125,2728.080078125,1664210000
2012-01-18,2731.159912109375,2769.7099609375,2730.050048828125,2769.7099609375,2769.7099609375,1968940000
2012-01-19,2779.739990234375,2793.35009765625,2777.169921875,2788.330078125,2788.330078125,1959950000
2012-01-20,2776.0400390625,2787.199951171875,2775.8701171875,2786.699951171875,2786.699951171875,1949660000
2012-01-23,2786.2099609375,2804.989990234375,2769.820068359375,2784.169921875,2784.169921875,1652940000
2012-01-24,2771.580078125,2788.3798828125,2766.340087890625,2786.639892578125,2786.639892578125,1620690000
2012-01-25,2803.22998046875,2822.7900390625,2788.949951171875,2818.31005859375,2818.31005859375,1918040000
2012-01-26,2828.780029296875,2834.300048828125,2794.780029296875,2805.280029296875,2805.280029296875,1998970000
2012-01-27,2797.659912109375,2821.550048828125,2797.239990234375,2816.550048828125,2816.550048828125,1707350000
2012-01-30,2790.39990234375,2816.85009765625,2782.43994140625,2811.93994140625,2811.93994140625,1668970000
2012-01-31,2825.760009765625,2830.449951171875,2798.77001953125,2813.840087890625,2813.840087890625,1786550000
2012-02-01,2830.10009765625,2855.72998046875,2825.18994140625,2848.27001953125,2848.27001953125,2125720000
2012-02-02,2854.10009765625,2868.22998046875,2849.39990234375,2859.679931640625,2859.679931640625,1913430000
2012-02-03,2888.949951171875,2908.1298828125,2885.840087890625,2905.659912109375,2905.659912109375,2152890000
2012-02-06,2892.52001953125,2903.030029296875,2887.330078125,2901.989990234375,2901.989990234375,1684490000
2012-02-07,2895.909912109375,2910.27001953125,2885.169921875,2904.080078125,2904.080078125,1784580000
2012-02-08,2906.590087890625,2918.260009765625,2892.7099609375,2915.860107421875,2915.860107421875,1981150000
2012-02-09,2922.4599609375,2930.679931640625,2904.510009765625,2927.22998046875,2927.22998046875,2153090000
2012-02-10,2902.0,2910.97998046875,2895.10009765625,2903.8798828125,2903.8798828125,1787640000
2012-02-13,2926.2099609375,2933.929931640625,2913.889892578125,2931.389892578125,2931.389892578125,1619980000
2012-02-14,2921.699951171875,2932.080078125,2911.60009765625,2931.830078125,2931.830078125,1881630000
2012-02-15,2943.419921875,2958.18994140625,2911.330078125,2915.830078125,2915.830078125,2038980000
2012-02-16,2915.669921875,2961.3798828125,2912.719970703125,2959.85009765625,2959.85009765625,1945230000
2012-02-17,2958.219970703125,2962.780029296875,2941.550048828125,2951.780029296875,2951.780029296875,1973900000
2012-02-21,2957.300048828125,2965.050048828125,2934.070068359375,2948.570068359375,2948.570068359375,1821540000
2012-02-22,2942.77001953125,2950.3701171875,2929.679931640625,2933.169921875,2933.169921875,1706310000
2012-02-23,2933.159912109375,2958.419921875,2922.9599609375,2956.97998046875,2956.97998046875,1768390000
2012-02-24,2963.1298828125,2970.8798828125,2958.820068359375,2963.75,2963.75,1643180000
2012-02-27,2945.8701171875,2976.080078125,2933.300048828125,2966.159912109375,2966.159912109375,1763650000
2012-02-28,2969.25,2988.590087890625,2966.610107421875,2986.760009765625,2986.760009765625,1812490000
2012-02-29,2991.669921875,3000.110107421875,2961.77001953125,2966.889892578125,2966.889892578125,2170190000
2012-03-01,2979.110107421875,2996.3701171875,2974.590087890625,2988.969970703125,2988.969970703125,1903690000
2012-03-02,2986.080078125,2995.969970703125,2968.0,2976.18994140625,2976.18994140625,1755130000
2012-03-05,2969.72998046875,2973.929931640625,2940.52001953125,2950.47998046875,2950.47998046875,1679030000
2012-03-06,2917.52001953125,2921.77001953125,2900.280029296875,2910.320068359375,2910.320068359375,1870720000
2012-03-07,2922.570068359375,2940.280029296875,2920.5400390625,2935.68994140625,2935.68994140625,1589360000
2012-03-08,2954.39990234375,2976.050048828125,2945.72998046875,2970.419921875,2970.419921875,1619740000
2012-03-09,2975.090087890625,2993.97998046875,2973.9599609375,2988.340087890625,2988.340087890625,1580560000
2012-03-12,2989.050048828125,2994.10009765625,2973.64990234375,2983.659912109375,2983.659912109375,1341660000
2012-03-13,3003.7099609375,3039.889892578125,2996.4599609375,3039.8798828125,3039.8798828125,1709900000
