Date,Open,High,Low,Close,Adj Close,Volume
1995-06-23,4585.83984375,4585.83984375,4585.83984375,4585.83984375,4585.83984375,0
1995-06-26,4551.25,4551.25,4551.25,4551.25,4551.25,0
1995-06-27,4542.60986328125,4542.60986328125,4542.60986328125,4542.60986328125,4542.60986328125,0
1995-06-28,4556.77978515625,4556.77978515625,4556.77978515625,4556.77978515625,4556.77978515625,0
1995-06-29,4550.56005859375,4550.56005859375,4550.56005859375,4550.56005859375,4550.56005859375,0
1995-06-30,4556.08984375,4556.08984375,4556.08984375,4556.08984375,4556.08984375,0
1995-07-03,4585.14013671875,4585.14013671875,4585.14013671875,4585.14013671875,4585.14013671875,0
1995-07-05,4615.22998046875,4615.22998046875,4615.22998046875,4615.22998046875,4615.22998046875,0
1995-07-06,4664.0,4664.0,4664.0,4664.0,4664.0,0
1995-07-07,4702.72998046875,4702.72998046875,4702.72998046875,4702.72998046875,4702.72998046875,0
1995-07-10,4702.3798828125,4702.3798828125,4702.3798828125,4702.3798828125,4702.3798828125,0
1995-07-11,4680.60009765625,4680.60009765625,4680.60009765625,4680.60009765625,4680.60009765625,0
1995-07-12,4727.27978515625,4727.27978515625,4727.27978515625,4727.27978515625,4727.27978515625,0
1995-07-13,4727.47998046875,4727.47998046875,4727.47998046875,4727.47998046875,4727.47998046875,0
1995-07-14,4708.81982421875,4708.81982421875,4708.81982421875,4708.81982421875,4708.81982421875,0
1995-07-17,4736.2900390625,4736.2900390625,4736.2900390625,4736.2900390625,4736.2900390625,0
1995-07-18,4686.27978515625,4686.27978515625,4686.27978515625,4686.27978515625,4686.27978515625,0
1995-07-19,4628.8701171875,4628.8701171875,4628.8701171875,4628.8701171875,4628.8701171875,0
1995-07-20,4641.5498046875,4641.5498046875,4641.5498046875,4641.5498046875,4641.5498046875,0
1995-07-21,4641.5498046875,4641.5498046875,4641.5498046875,4641.5498046875,4641.5498046875,0
1995-07-24,4668.669921875,4668.669921875,4668.669921875,4668.669921875,4668.669921875,0
1995-07-25,4714.4501953125,4714.4501953125,4714.4501953125,4714.4501953125,4714.4501953125,0
1995-07-26,4707.06005859375,4707.06005859375,4707.06005859375,4707.06005859375,4707.06005859375,0
1995-07-27,4732.77001953125,4732.77001953125,4732.77001953125,4732.77001953125,4732.77001953125,0
1995-07-28,4715.509765625,4715.509765625,4715.509765625,4715.509765625,4715.509765625,0
1995-07-31,4708.47021484375,4708.47021484375,4708.47021484375,4708.47021484375,4708.47021484375,0
1995-08-01,4700.35986328125,4700.35986328125,4700.35986328125,4700.35986328125,4700.35986328125,0
1995-08-02,4690.14990234375,4690.14990234375,4690.14990234375,4690.14990234375,4690.14990234375,0
1995-08-03,4701.419921875,4701.419921875,4701.419921875,4701.419921875,4701.419921875,0
1995-08-04,4683.4599609375,4683.4599609375,4683.4599609375,4683.4599609375,4683.4599609375,0
1995-08-07,4693.31982421875,4693.31982421875,4693.31982421875,4693.31982421875,4693.31982421875,0
1995-08-08,4693.31982421875,4693.31982421875,4693.31982421875,4693.31982421875,4693.31982421875,0
1995-08-09,4671.490234375,4671.490234375,4671.490234375,4671.490234375,4671.490234375,0
1995-08-10,4643.66015625,4643.66015625,4643.66015625,4643.66015625,4643.66015625,0
1995-08-11,4618.2998046875,4618.2998046875,4618.2998046875,4618.2998046875,4618.2998046875,0
1995-08-14,4659.85986328125,4659.85986328125,4659.85986328125,4659.85986328125,4659.85986328125,0
1995-08-15,4640.83984375,4640.83984375,4640.83984375,4640.83984375,4640.83984375,0
1995-08-16,4639.080078125,4639.080078125,4639.080078125,4639.080078125,4639.080078125,0
1995-08-17,4630.6298828125,4630.6298828125,4630.6298828125,4630.6298828125,4630.6298828125,0
1995-08-18,4617.60009765625,4617.60009765625,4617.60009765625,4617.60009765625,4617.60009765625,0
1995-08-21,4614.77978515625,4614.77978515625,4614.77978515625,4614.77978515625,4614.77978515625,0
1995-08-22,4620.419921875,4620.419921875,4620.419921875,4620.419921875,4620.419921875,0
1995-08-23,4584.85009765625,4584.85009765625,4584.85009765625,4584.85009765625,4584.85009765625,0
1995-08-24,4580.6201171875,4580.6201171875,4580.6201171875,4580.6201171875,4580.6201171875,0
1995-08-25,4601.39990234375,4601.39990234375,4601.39990234375,4601.39990234375,4601.39990234375,0
1995-08-28,4594.0,4594.0,4594.0,4594.0,4594.0,0
1995-08-29,4608.43994140625,4608.43994140625,4608.43994140625,4608.43994140625,4608.43994140625,0
1995-08-30,4604.56982421875,4604.56982421875,4604.56982421875,4604.56982421875,4604.56982421875,0
1995-08-31,4610.56005859375,4610.56005859375,4610.56005859375,4610.56005859375,4610.56005859375,0
1995-09-01,4647.5400390625,4647.5400390625,4647.5400390625,4647.5400390625,4647.5400390625,0
1995-09-05,4670.080078125,4670.080078125,4670.080078125,4670.080078125,4670.080078125,0
1995-09-06,4683.81005859375,4683.81005859375,4683.81005859375,4683.81005859375,4683.81005859375,0
1995-09-07,4669.72021484375,4669.72021484375,4669.72021484375,4669.72021484375,4669.72021484375,0
1995-09-08,4700.72021484375,4700.72021484375,4700.72021484375,4700.72021484375,4700.72021484375,0
1995-09-11,4704.93994140625,4704.93994140625,4704.93994140625,4704.93994140625,4704.93994140625,0
1995-09-12,4747.2099609375,4747.2099609375,4747.2099609375,4747.2099609375,4747.2099609375,0
1995-09-13,4765.52001953125,4765.52001953125,4765.52001953125,4765.52001953125,4765.52001953125,0
1995-09-14,4801.7998046875,4801.7998046875,4801.7998046875,4801.7998046875,4801.7998046875,0
1995-09-15,4797.56982421875,4797.56982421875,4797.56982421875,4797.56982421875,4797.56982421875,0
1995-09-18,4780.41015625,4780.41015625,4780.41015625,4780.41015625,4780.41015625,0
1995-09-19,4767.0400390625,4767.0400390625,4767.0400390625,4767.0400390625,4767.0400390625,0
1995-09-20,4792.68994140625,4792.68994140625,4792.68994140625,4792.68994140625,4792.68994140625,0
1995-09-21,4767.39990234375,4767.39990234375,4767.39990234375,4767.39990234375,4767.39990234375,0
1995-09-22,4764.14990234375,4764.14990234375,4764.14990234375,4764.14990234375,4764.14990234375,0
1995-09-25,4769.93017578125,4769.93017578125,4769.93017578125,4769.93017578125,4769.93017578125,0
1995-09-26,4765.60009765625,4765.60009765625,4765.60009765625,4765.60009765625,4765.60009765625,0
1995-09-27,4762.33984375,4762.33984375,4762.33984375,4762.33984375,4762.33984375,0
1995-09-28,4787.6298828125,4787.6298828125,4787.6298828125,4787.6298828125,4787.6298828125,0
1995-09-29,4789.080078125,4789.080078125,4789.080078125,4789.080078125,4789.080078125,0
1995-10-02,4761.259765625,4761.259765625,4761.259765625,4761.259765625,4761.259765625,0
1995-10-03,4749.7001953125,4749.7001953125,4749.7001953125,4749.7001953125,4749.7001953125,0
1995-10-04,4740.669921875,4740.669921875,4740.669921875,4740.669921875,4740.669921875,0
1995-10-05,4762.7099609375,4762.7099609375,4762.7099609375,4762.7099609375,4762.7099609375,0
1995-10-06,4769.2099609375,4769.2099609375,4769.2099609375,4769.2099609375,4769.2099609375,0
1995-10-09,4726.22021484375,4726.22021484375,4726.22021484375,4726.22021484375,4726.22021484375,0
1995-10-10,4720.7998046875,4720.7998046875,4720.7998046875,4720.7998046875,4720.7998046875,0
1995-10-11,4735.25,4735.25,4735.25,4735.25,4735.25,0
1995-10-12,4764.8701171875,4764.8701171875,4764.8701171875,4764.8701171875,4764.8701171875,0
1995-10-13,4793.77978515625,4793.77978515625,4793.77978515625,4793.77978515625,4793.77978515625,0
1995-10-16,4784.3798828125,4784.3798828125,4784.3798828125,4784.3798828125,4784.3798828125,0
1995-10-17,4795.93994140625,4795.93994140625,4795.93994140625,4795.93994140625,4795.93994140625,0
1995-10-18,4777.52001953125,4777.52001953125,4777.52001953125,4777.52001953125,4777.52001953125,0
1995-10-19,4802.4501953125,4802.4501953125,4802.4501953125,4802.4501953125,4802.4501953125,0
1995-10-20,4794.85986328125,4794.85986328125,4794.85986328125,4794.85986328125,4794.85986328125,0
1995-10-23,4755.47998046875,4755.47998046875,4755.47998046875,4755.47998046875,4755.47998046875,0
1995-10-24,4783.66015625,4783.66015625,4783.66015625,4783.66015625,4783.66015625,0
1995-10-25,4753.669921875,4753.669921875,4753.669921875,4753.669921875,4753.669921875,0
1995-10-26,4703.81982421875,4703.81982421875,4703.81982421875,4703.81982421875,4703.81982421875,0
1995-10-27,4741.75,4741.75,4741.75,4741.75,4741.75,0
1995-10-30,4756.56005859375,4756.56005859375,4756.56005859375,4756.56005859375,4756.56005859375,0
1995-10-31,4755.47998046875,4755.47998046875,4755.47998046875,4755.47998046875,4755.47998046875,0
1995-11-01,4766.68017578125,4766.68017578125,4766.68017578125,4766.68017578125,4766.68017578125,0
1995-11-02,4808.58984375,4808.58984375,4808.58984375,4808.58984375,4808.58984375,0
1995-11-03,4825.56982421875,4825.56982421875,4825.56982421875,4825.56982421875,4825.56982421875,0
1995-11-06,4814.009765625,4814.009765625,4814.009765625,4814.009765625,4814.009765625,0
1995-11-07,4797.02978515625,4797.02978515625,4797.02978515625,4797.02978515625,4797.02978515625,0
1995-11-08,4852.66015625,4852.66015625,4852.66015625,4852.66015625,4852.66015625,0
1995-11-09,4864.22021484375,4864.22021484375,4864.22021484375,4864.22021484375,4864.22021484375,0
1995-11-10,4870.3701171875,4870.3701171875,4870.3701171875,4870.3701171875,4870.3701171875,0
1995-11-13,4872.89013671875,4872.89013671875,4872.89013671875,4872.89013671875,4872.89013671875,0
1995-11-14,4871.81005859375,4871.81005859375,4871.81005859375,4871.81005859375,4871.81005859375,0
1995-11-15,4922.75,4922.75,4922.75,4922.75,4922.75,0
1995-11-16,4969.35986328125,4969.35986328125,4969.35986328125,4969.35986328125,4969.35986328125,0
1995-11-17,4989.9501953125,4989.9501953125,4989.9501953125,4989.9501953125,4989.9501953125,0
1995-11-20,4983.080078125,4983.080078125,4983.080078125,4983.080078125,4983.080078125,0
1995-11-21,5023.5498046875,5023.5498046875,5023.5498046875,5023.5498046875,5023.5498046875,0
1995-11-22,5041.60986328125,5041.60986328125,5041.60986328125,5041.60986328125,5041.60986328125,0
1995-11-24,5048.83984375,5048.83984375,5048.83984375,5048.83984375,5048.83984375,0
1995-11-27,5070.8701171875,5070.8701171875,5070.8701171875,5070.8701171875,5070.8701171875,0
1995-11-28,5078.10009765625,5078.10009765625,5078.10009765625,5078.10009765625,5078.10009765625,0
1995-11-29,5105.56005859375,5105.56005859375,5105.56005859375,5105.56005859375,5105.56005859375,0
1995-11-30,5074.490234375,5074.490234375,5074.490234375,5074.490234375,5074.490234375,0
1995-12-01,5087.1298828125,5087.1298828125,5087.1298828125,5087.1298828125,5087.1298828125,0
1995-12-04,5139.52001953125,5139.52001953125,5139.52001953125,5139.52001953125,5139.52001953125,0
1995-12-05,5177.4501953125,5177.4501953125,5177.4501953125,5177.4501953125,5177.4501953125,0
1995-12-06,5199.1298828125,5199.1298828125,5199.1298828125,5199.1298828125,5199.1298828125,0
1995-12-07,5159.39013671875,5159.39013671875,5159.39013671875,5159.39013671875,5159.39013671875,0
1995-12-08,5156.85986328125,5156.85986328125,5156.85986328125,5156.85986328125,5156.85986328125,0
1995-12-11,5184.31982421875,5184.31982421875,5184.31982421875,5184.31982421875,5184.31982421875,0
1995-12-12,5174.919921875,5174.919921875,5174.919921875,5174.919921875,5174.919921875,0
1995-12-13,5216.47021484375,5216.47021484375,5216.47021484375,5216.47021484375,5216.47021484375,0
1995-12-14,5182.14990234375,5182.14990234375,5182.14990234375,5182.14990234375,5182.14990234375,0
1995-12-15,5176.72998046875,5176.72998046875,5176.72998046875,5176.72998046875,5176.72998046875,0
1995-12-18,5075.2099609375,5075.2099609375,5075.2099609375,5075.2099609375,5075.2099609375,0
1995-12-19,5109.89013671875,5109.89013671875,5109.89013671875,5109.89013671875,5109.89013671875,0
1995-12-20,5059.31005859375,5059.31005859375,5059.31005859375,5059.31005859375,5059.31005859375,0
1995-12-21,5096.52001953125,5096.52001953125,5096.52001953125,5096.52001953125,5096.52001953125,0
1995-12-22,5097.97021484375,5097.97021484375,5097.97021484375,5097.97021484375,5097.97021484375,0
1995-12-26,5110.25,5110.25,5110.25,5110.25,5110.25,0
1995-12-27,5105.919921875,5105.919921875,5105.919921875,5105.919921875,5105.919921875,0
1995-12-28,5095.7998046875,5095.7998046875,5095.7998046875,5095.7998046875,5095.7998046875,0
1995-12-29,5117.1201171875,5117.1201171875,5117.1201171875,5117.1201171875,5117.1201171875,0
1996-01-02,5177.4501953125,5177.4501953125,5177.4501953125,5177.4501953125,5177.4501953125,0
1996-01-03,5194.06982421875,5194.06982421875,5194.06982421875,5194.06982421875,5194.06982421875,0
1996-01-04,5173.83984375,5173.83984375,5173.83984375,5173.83984375,5173.83984375,0
1996-01-05,5181.419921875,5181.419921875,5181.419921875,5181.419921875,5181.419921875,0
1996-01-08,5197.68017578125,5197.68017578125,5197.68017578125,5197.68017578125,5197.68017578125,0
1996-01-09,5130.1201171875,5130.1201171875,5130.1201171875,5130.1201171875,5130.1201171875,0
1996-01-10,5032.93994140625,5032.93994140625,5032.93994140625,5032.93994140625,5032.93994140625,0
1996-01-11,5065.08984375,5065.08984375,5065.08984375,5065.08984375,5065.08984375,0
1996-01-12,5061.1201171875,5061.1201171875,5061.1201171875,5061.1201171875,5061.1201171875,0
1996-01-15,5043.77978515625,5043.77978515625,5043.77978515625,5043.77978515625,5043.77978515625,0
1996-01-16,5088.22021484375,5088.22021484375,5088.22021484375,5088.22021484375,5088.22021484375,0
1996-01-17,5066.89990234375,5066.89990234375,5066.89990234375,5066.89990234375,5066.89990234375,0
1996-01-18,5124.33984375,5124.33984375,5124.33984375,5124.33984375,5124.33984375,0
1996-01-19,5184.68017578125,5184.68017578125,5184.68017578125,5184.68017578125,5184.68017578125,0
1996-01-22,5219.35986328125,5219.35986328125,5219.35986328125,5219.35986328125,5219.35986328125,0
1996-01-23,5192.259765625,5192.259765625,5192.259765625,5192.259765625,5192.259765625,0
1996-01-24,5242.83984375,5242.83984375,5242.83984375,5242.83984375,5242.83984375,0
1996-01-25,5216.830078125,5216.830078125,5216.830078125,5216.830078125,5216.830078125,0
1996-01-26,5271.740234375,5271.740234375,5271.740234375,5271.740234375,5271.740234375,0
1996-01-29,5304.97998046875,5304.97998046875,5304.97998046875,5304.97998046875,5304.97998046875,0
1996-01-30,5381.2099609375,5381.2099609375,5381.2099609375,5381.2099609375,5381.2099609375,0
1996-01-31,5395.2998046875,5395.2998046875,5395.2998046875,5395.2998046875,5395.2998046875,0
1996-02-01,5405.0498046875,5405.0498046875,5405.0498046875,5405.0498046875,5405.0498046875,0
1996-02-02,5373.990234375,5373.990234375,5373.990234375,5373.990234375,5373.990234375,0
1996-02-05,5407.580078125,5407.580078125,5407.580078125,5407.580078125,5407.580078125,0
1996-02-06,5459.60986328125,5459.60986328125,5459.60986328125,5459.60986328125,5459.60986328125,0
1996-02-07,5492.1201171875,5492.1201171875,5492.1201171875,5492.1201171875,5492.1201171875,0
1996-02-08,5539.4501953125,5539.4501953125,5539.4501953125,5539.4501953125,5539.4501953125,0
1996-02-09,5541.6201171875,5541.6201171875,5541.6201171875,5541.6201171875,5541.6201171875,0
1996-02-12,5600.14013671875,5600.14013671875,5600.14013671875,5600.14013671875,5600.14013671875,0
1996-02-13,5601.22998046875,5601.22998046875,5601.22998046875,5601.22998046875,5601.22998046875,0
1996-02-14,5579.5498046875,5579.5498046875,5579.5498046875,5579.5498046875,5579.5498046875,0
1996-02-15,5551.3701171875,5551.3701171875,5551.3701171875,5551.3701171875,5551.3701171875,0
1996-02-16,5503.31982421875,5503.31982421875,5503.31982421875,5503.31982421875,5503.31982421875,0
1996-02-20,5458.52001953125,5458.52001953125,5458.52001953125,5458.52001953125,5458.52001953125,0
1996-02-21,5515.97021484375,5515.97021484375,5515.97021484375,5515.97021484375,5515.97021484375,0
1996-02-22,5608.4501953125,5608.4501953125,5608.4501953125,5608.4501953125,5608.4501953125,0
1996-02-23,5630.490234375,5630.490234375,5630.490234375,5630.490234375,5630.490234375,0
1996-02-26,5565.10009765625,5565.10009765625,5565.10009765625,5565.10009765625,5565.10009765625,0
1996-02-27,5549.2001953125,5549.2001953125,5549.2001953125,5549.2001953125,5549.2001953125,0
1996-02-28,5506.2099609375,5506.2099609375,5506.2099609375,5506.2099609375,5506.2099609375,0
1996-02-29,5485.6201171875,5485.6201171875,5485.6201171875,5485.6201171875,5485.6201171875,0
1996-03-01,5536.56005859375,5536.56005859375,5536.56005859375,5536.56005859375,5536.56005859375,0
1996-03-04,5600.14013671875,5600.14013671875,5600.14013671875,5600.14013671875,5600.14013671875,0
1996-03-05,5642.41015625,5642.41015625,5642.41015625,5642.41015625,5642.41015625,0
1996-03-06,5629.77001953125,5629.77001953125,5629.77001953125,5629.77001953125,5629.77001953125,0
1996-03-07,5641.68994140625,5641.68994140625,5641.68994140625,5641.68994140625,5641.68994140625,0
1996-03-08,5470.4501953125,5470.4501953125,5470.4501953125,5470.4501953125,5470.4501953125,0
1996-03-11,5581.0,5581.0,5581.0,5581.0,5581.0,0
1996-03-12,5583.89013671875,5583.89013671875,5583.89013671875,5583.89013671875,5583.89013671875,0
1996-03-13,5568.7099609375,5568.7099609375,5568.7099609375,5568.7099609375,5568.7099609375,0
1996-03-14,5586.0498046875,5586.0498046875,5586.0498046875,5586.0498046875,5586.0498046875,0
1996-03-15,5584.97021484375,5584.97021484375,5584.97021484375,5584.97021484375,5584.97021484375,0
1996-03-18,5683.60009765625,5683.60009765625,5683.60009765625,5683.60009765625,5683.60009765625,0
1996-03-19,5669.509765625,5669.509765625,5669.509765625,5669.509765625,5669.509765625,0
1996-03-20,5655.419921875,5655.419921875,5655.419921875,5655.419921875,5655.419921875,0
1996-03-21,5626.8798828125,5626.8798828125,5626.8798828125,5626.8798828125,5626.8798828125,0
1996-03-22,5636.6298828125,5636.6298828125,5636.6298828125,5636.6298828125,5636.6298828125,0
1996-03-25,5643.85986328125,5643.85986328125,5643.85986328125,5643.85986328125,5643.85986328125,0
1996-03-26,5670.58984375,5670.58984375,5670.58984375,5670.58984375,5670.58984375,0
1996-03-27,5626.8798828125,5626.8798828125,5626.8798828125,5626.8798828125,5626.8798828125,0
1996-03-28,5630.85009765625,5630.85009765625,5630.85009765625,5630.85009765625,5630.85009765625,0
1996-03-29,5587.14013671875,5587.14013671875,5587.14013671875,5587.14013671875,5587.14013671875,0
1996-04-01,5637.72021484375,5637.72021484375,5637.72021484375,5637.72021484375,5637.72021484375,0
1996-04-02,5671.68017578125,5671.68017578125,5671.68017578125,5671.68017578125,5671.68017578125,0
1996-04-03,5689.740234375,5689.740234375,5689.740234375,5689.740234375,5689.740234375,0
1996-04-04,5682.8798828125,5682.8798828125,5682.8798828125,5682.8798828125,5682.8798828125,0
1996-04-08,5594.35986328125,5594.35986328125,5594.35986328125,5594.35986328125,5594.35986328125,0
1996-04-09,5560.39990234375,5560.39990234375,5560.39990234375,5560.39990234375,5560.39990234375,0
1996-04-10,5485.97998046875,5485.97998046875,5485.97998046875,5485.97998046875,5485.97998046875,0
1996-04-11,5487.06005859375,5487.06005859375,5487.06005859375,5487.06005859375,5487.06005859375,0
1996-04-12,5532.58984375,5532.58984375,5532.58984375,5532.58984375,5532.58984375,0
1996-04-15,5592.919921875,5592.919921875,5592.919921875,5592.919921875,5592.919921875,0
1996-04-16,5620.009765625,5620.009765625,5620.009765625,5620.009765625,5620.009765625,0
1996-04-17,5549.93017578125,5549.93017578125,5549.93017578125,5549.93017578125,5549.93017578125,0
1996-04-18,5551.72998046875,5551.72998046875,5551.72998046875,5551.72998046875,5551.72998046875,0
