Date,Open,High,Low,Close,Adj Close,Volume
1997-08-22,4190.759765625,4278.2998046875,4168.08984375,4242.06005859375,4242.0126953125,0
1997-08-25,4247.7099609375,4364.4599609375,4247.08984375,4363.02978515625,4362.98095703125,0
1997-08-26,4373.52978515625,4422.5,4346.97998046875,4386.52001953125,4386.47119140625,0
1997-08-27,4374.02001953125,4411.14013671875,4339.4599609375,4408.39013671875,4408.34033203125,0
1997-08-28,4408.580078125,4468.8701171875,4373.4501953125,4438.31982421875,4438.27001953125,0
1997-08-29,4440.06982421875,4450.740234375,4370.81982421875,4398.72998046875,4398.6806640625,0
1997-09-01,4375.83984375,4411.93994140625,4348.43994140625,4372.7001953125,4372.6513671875,0
1997-09-02,4372.52978515625,4412.33984375,4351.7099609375,4398.77001953125,4398.720703125,0
1997-09-03,4404.47998046875,4492.8701171875,4404.47998046875,4490.5400390625,4490.48974609375,0
1997-09-04,4510.169921875,4524.56982421875,4477.2099609375,4500.3798828125,4500.32958984375,0
1997-09-05,4497.39013671875,4499.08984375,4460.5400390625,4491.27001953125,4491.2197265625,0
1997-09-08,4488.35009765625,4505.39990234375,4458.06005859375,4497.25,4497.19970703125,0
1997-09-09,4492.2998046875,4514.6201171875,4436.580078125,4436.83984375,4436.7900390625,0
1997-09-10,4418.6298828125,4499.85009765625,4411.31982421875,4498.9599609375,4498.90966796875,0
1997-09-11,4508.89013671875,4538.919921875,4443.10986328125,4466.10986328125,4466.0595703125,0
1997-09-12,4463.4599609375,4475.39013671875,4365.08984375,4365.6201171875,4365.5712890625,0
1997-09-15,4356.06005859375,4356.06005859375,4235.259765625,4241.25,4241.20263671875,0
1997-09-16,4254.39013671875,4297.490234375,4230.10009765625,4261.330078125,4261.28271484375,0
1997-09-17,4261.5400390625,4276.7099609375,4188.25,4202.27001953125,4202.22265625,0
1997-09-18,4206.33984375,4235.72998046875,4177.06982421875,4206.43994140625,4206.392578125,0
1997-09-19,4212.60986328125,4241.77001953125,4199.81982421875,4238.9599609375,4238.91259765625,0
1997-09-22,4241.18017578125,4245.6298828125,3950.110107421875,3953.8701171875,3953.82568359375,0
1997-09-23,3907.97998046875,3936.5400390625,3661.39990234375,3698.909912109375,3698.868408203125,0
1997-09-24,3784.280029296875,3921.889892578125,3771.6298828125,3910.2900390625,3910.246337890625,0
1997-09-25,3969.43994140625,4001.81005859375,3903.449951171875,3948.159912109375,3948.115478515625,0
1997-09-26,3952.7099609375,3961.4599609375,3852.77001953125,3935.64990234375,3935.60595703125,0
1997-09-29,3901.22998046875,3901.22998046875,3814.1298828125,3857.52001953125,3857.476806640625,0
1997-09-30,3846.43994140625,3930.330078125,3834.159912109375,3916.9599609375,3916.916015625,0
1997-10-06,3963.6201171875,3965.7900390625,3881.10009765625,3907.93994140625,3907.896240234375,0
1997-10-07,3899.780029296875,3925.4599609375,3853.89990234375,3924.7900390625,3924.74609375,0
1997-10-08,3996.6201171875,4081.02001953125,3949.8701171875,4061.219970703125,4061.174560546875,0
1997-10-09,4073.8798828125,4101.8701171875,4027.030029296875,4038.81005859375,4038.764892578125,0
1997-10-10,4035.5,4076.860107421875,4027.31005859375,4067.5,4067.454345703125,0
1997-10-13,4098.4599609375,4103.259765625,4031.699951171875,4039.56005859375,4039.514892578125,0
1997-10-14,4027.429931640625,4041.110107421875,3977.169921875,4038.31005859375,4038.264892578125,0
1997-10-15,4043.070068359375,4151.91015625,4029.169921875,4130.52978515625,4130.4833984375,0
1997-10-16,4159.43994140625,4277.43017578125,4137.64013671875,4263.5498046875,4263.50244140625,0
1997-10-17,4289.0,4433.1298828125,4288.39990234375,4390.240234375,4390.19140625,0
1997-10-20,4434.02978515625,4511.81982421875,4388.759765625,4464.58984375,4464.5400390625,0
1997-10-21,4492.4501953125,4559.2900390625,4430.58984375,4552.72998046875,4552.6787109375,0
